0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,134,41,0,0,0,0,0,0,0,0,0,0,0
0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,135,45,0,0,0,0,0,0,0,0,0,0,0
0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,108,50,0,0,0,0,0,0,0,0,0,0,0
0,0,0,101,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,102,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,58,0,0,0,0,0,0,0,0,0,0,0
0,0,0,96,40,0,0,0,0,0,0,0,0,0,0,0
0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
0,0,57,96,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,139,62,66,0,0,0,0,0,0,0,0,0,0
0,0,72,83,65,138,46,0,0,0,0,0,0,0,0,0
0,0,57,88,0,159,55,0,43,0,0,0,0,0,0,0
0,0,0,101,67,154,43,49,0,0,0,0,0,0,0,0
0,0,0,171,51,80,0,0,0,0,0,0,0,0,0,0
0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,187,51,56,0,0,0,0,0,0,0,0,0,0
0,0,0,92,171,172,48,0,0,0,0,0,0,0,0,0
0,0,0,87,222,150,56,57,0,0,0,0,0,0,0,41
0,0,0,112,176,42,92,0,0,0,0,0,0,0,0,0
